x0,v0,V0,x0_scale,gamma,trajectory_type
1.42816,-3.0161,1.46127,1.19412,0.326179,diverging
-0.459252,1.60401,1.46432,0.828999,0.0642684,diverging
0.0987493,0.184365,1.50355,0.863165,0.2411,converging
-0.624688,2.9497,0.584138,1.39024,0.565902,oscillating
0.945302,-1.98205,1.85524,0.445539,0.598448,converging
1.03347,-1.55562,1.28284,0.914136,0.635972,converging
-1.44185,0.27473,1.82049,0.723176,0.412662,converging
0.1253,-2.5591,1.12969,1.3045,0.540635,oscillating
0.360417,2.72313,1.96905,1.14564,0.581422,oscillating
-0.534311,-0.429518,1.12926,1.44401,0.240517,converging
-0.882174,-0.391504,1.81488,1.137,0.460361,converging
-1.05366,0.84874,1.04904,0.954563,0.153187,oscillating
0.02049,2.2907,1.22727,1.32986,0.358456,oscillating
-1.89193,-0.899888,1.36116,1.1804,0.111291,diverging
-0.769398,-1.45253,2.09787,1.33713,0.10031,oscillating
-0.270905,0.834925,2.07438,0.989862,0.0424721,oscillating
-1.3492,-0.247498,2.16617,0.699293,0.205416,oscillating
0.467317,0.761637,1.50524,1.09542,0.434906,converging
-1.20268,3.82127,1.82767,1.26981,0.595672,oscillating
0.833215,5.30865,2.09096,0.834459,0.516379,diverging
0.0971125,5.83906,2.1443,0.871505,0.141974,diverging
0.494674,-4.1739,1.46932,1.26536,0.445835,diverging
-0.505926,1.36184,1.50474,1.0021,0.415104,converging
-0.912741,5.36543,1.64766,0.845061,0.0619168,diverging
-1.1325,-0.0598415,1.06051,1.2273,0.57303,converging
-0.358576,-1.79159,2.77938,0.880996,0.37995,converging
1.45882,-6.61646,1.46136,0.936448,0.41977,diverging
-0.433671,-0.624026,1.75758,0.781515,0.238847,converging
-0.514593,-0.600942,0.924588,1.45758,0.73491,converging
-2.54001,-0.909769,1.06206,1.45063,0.338953,oscillating
-2.19747,-1.24631,1.72691,0.99156,0.285398,diverging
-1.05247,3.33847,0.750563,1.51579,0.392954,diverging
1.34037,2.47827,1.34781,1.10769,0.283674,diverging
0.897886,-1.78145,1.04835,0.975338,0.370382,oscillating
0.449371,-0.925126,2.29211,1.0084,0.142246,oscillating
1.09211,1.49195,1.40053,1.02926,0.554394,oscillating
0.484993,3.3768,1.05088,0.890671,0.518137,diverging
0.511545,-0.947778,1.44925,1.27303,0.455022,converging
0.0218096,-1.34113,1.31729,0.964478,0.254976,converging
1.00945,-1.57191,1.43238,0.823788,0.40013,converging
1.25523,-2.09914,0.87976,0.565005,0.426307,oscillating
0.0623106,-2.46278,1.84525,1.32024,0.279047,oscillating
0.413944,-2.76829,1.76336,0.922438,0.0832167,diverging
-0.218381,1.79368,1.95643,0.774244,0.366635,converging
1.86549,0.221546,2.00313,0.886416,0.13751,oscillating
-0.300243,3.21458,1.88802,0.783852,0.0360925,diverging
-0.643427,-2.83095,1.46652,0.522092,0.547618,diverging
0.0734396,-2.62593,1.79312,1.47873,0.878576,converging
-2.90894,-0.965433,1.79512,0.712164,0.653966,oscillating
-0.615673,2.92149,2.63004,0.513379,0.530137,oscillating
0.790094,-3.34054,1.28566,0.871421,0.722946,oscillating
-0.756583,2.8234,1.62626,0.620643,0.0982854,diverging
0.205483,-1.19161,0.552183,1.4588,0.360039,converging
-1.38661,-1.8922,1.78328,0.873816,0.379706,diverging
1.09279,-1.93763,1.89198,0.707302,0.268918,oscillating
-1.14367,-2.86733,1.21495,0.945132,0.164631,diverging
-0.543202,0.370583,2.1031,1.01013,0.0195207,oscillating
0.907255,-1.9849,1.05276,1.19601,0.83341,converging
-0.0297472,-1.1889,2.38028,1.5166,0.117949,oscillating
-0.0313405,3.12057,1.74637,1.05315,0.283418,diverging
-0.256994,-0.262352,1.69963,1.09066,0.0261397,converging
0.300299,-0.204596,1.88096,1.1662,0.263026,converging
0.569399,-1.77616,1.66788,0.677508,0.379725,converging
1.15462,3.77588,1.87207,1.26054,0.293082,diverging
0.53679,-0.158048,1.14901,0.649348,0.422942,converging
1.03419,1.46613,1.28397,1.08507,0.362473,oscillating
1.63358,-0.512859,0.721556,0.625779,0.393621,converging
-0.0863748,-2.43904,0.772321,1.18045,0.586172,oscillating
-0.837275,1.94938,2.03655,1.41986,0.237123,oscillating
1.35395,-0.308506,1.20641,0.923889,0.385273,converging
-0.868365,-0.705523,1.73939,0.941172,0.546845,converging
-0.974374,1.37184,1.78546,0.551328,0.589945,converging
-0.791918,-0.244342,0.829799,1.01017,0.359469,converging
0.310385,3.17318,0.908744,0.885517,0.199388,diverging
-1.6628,1.35619,0.934703,0.856326,0.372254,converging
1.52306,3.59207,1.02267,1.26204,0.0563905,diverging
0.727598,-0.82491,1.53056,0.714221,0.185327,oscillating
-0.664659,2.49535,1.27194,1.10976,0.658521,converging
0.887881,-1.81185,1.13175,0.974706,0.452777,converging
2.57712,0.625649,0.8635,1.19238,0.758906,oscillating
1.21039,0.981629,1.82832,0.703389,0.252652,oscillating
0.0032801,-0.213127,0.545179,0.6541,0.122493,converging
1.13913,3.71497,0.822643,0.652992,0.0279013,diverging
1.9981,1.71194,0.955758,0.620714,0.544244,diverging
1.39742,2.2498,1.3441,1.24448,0.21306,diverging
0.983722,-4.48473,2.23565,0.677112,0.587626,diverging
-0.499497,-0.954833,1.28978,0.61938,0.537791,converging
-0.676709,1.29659,1.97484,1.01749,0.610038,converging
-1.19252,2.02151,1.10631,1.08947,0.372194,oscillating
-0.403413,0.0807636,1.54761,0.982471,0.59791,converging
-0.534911,2.95058,1.69836,1.1893,0.28721,diverging
1.13406,2.02106,1.39513,0.87902,0.437848,diverging
0.267826,3.74736,1.80716,0.826024,0.161366,diverging
-1.02055,-2.62106,2.61123,1.08941,0.77476,oscillating
0.282701,1.22309,1.6044,1.38094,0.303329,converging
-0.76322,2.92563,1.98169,0.44814,0.642764,oscillating
1.93426,3.67557,2.02869,1.21353,0.0512934,diverging
-0.536229,-1.0338,1.18005,0.965586,0.167905,oscillating
-1.25583,-3.54347,1.91715,1.03314,0.617189,diverging
0.187347,2.01351,1.61235,0.878029,0.0758261,diverging
-1.56896,-2.05255,1.74199,1.02485,0.0271217,diverging
-0.5441,3.11819,2.16515,1.51875,0.267481,diverging
1.58234,-1.69691,0.708113,0.801071,0.419077,converging
-0.841097,2.38024,1.8851,1.55199,0.52669,converging
0.608371,-4.09911,1.44422,0.9162,0.403591,diverging
1.06739,-1.84626,1.10221,1.17157,0.442207,converging
-0.66743,2.60498,1.21085,1.0189,0.353605,oscillating
-0.0596713,1.26222,1.44567,1.04678,0.0437418,oscillating
1.84706,0.0829757,1.65066,0.875781,0.18256,oscillating
0.503572,-0.535634,1.23301,1.60783,0.615824,converging
0.747594,2.69101,1.18431,1.02809,0.0240723,diverging
-0.899758,-1.6499,1.1775,0.769725,0.3368,oscillating
-0.983925,2.19407,1.28978,0.960488,0.53366,converging
0.952452,1.96956,1.39367,1.14859,0.502555,oscillating
-1.08092,1.75514,1.46163,0.765526,0.0730014,diverging
0.457358,-1.04466,1.79497,1.08843,0.169243,oscillating
0.661331,-0.226108,1.6975,0.848848,0.0468971,oscillating
-0.411481,0.506229,1.11224,1.20582,0.0746817,oscillating
0.112349,6.49678,1.29931,1.20118,0.267146,diverging
1.05114,-2.36137,1.48342,0.730353,0.457931,oscillating
1.08828,-3.02614,1.20073,0.436608,0.248266,diverging
1.1785,3.33087,2.01394,0.956895,0.377203,diverging
-0.150431,3.3215,1.91631,0.946734,0.547596,oscillating
-1.15506,0.43023,1.39201,0.828709,0.476893,converging
1.13229,3.01388,1.40171,0.450376,0.0904949,diverging
0.984543,4.49136,1.30564,1.24681,0.25457,diverging
1.54941,-1.02651,1.30436,1.07654,0.390524,converging
0.608411,2.16177,2.15659,1.62845,0.31385,oscillating
1.16678,-1.02634,2.59517,1.58233,0.58115,converging
1.21079,-2.61433,1.94873,1.35128,0.173287,diverging
1.78766,-1.55907,1.86684,0.813916,0.593934,converging
-0.651366,-2.21572,1.99916,1.33421,0.14421,oscillating
-1.01177,-2.78347,0.878259,0.840543,0.230115,diverging
0.704148,1.22135,2.33468,0.828707,0.222961,oscillating
-0.81742,1.46883,2.78697,1.0926,0.321804,converging
-0.712202,2.7079,2.97447,1.04215,0.626682,converging
0.126503,2.41094,1.63918,0.537404,0.099957,diverging
-0.710426,1.76819,1.19362,0.984527,0.132539,diverging
-0.970124,6.08675,1.33386,1.37076,0.504754,diverging
1.80652,0.141923,1.96575,1.09562,0.222069,oscillating
1.26195,-4.88916,1.68067,1.11696,0.535424,diverging
-0.625967,-2.13775,1.27863,0.770237,0.481506,oscillating
1.56997,-3.14424,1.40874,1.33366,0.330838,diverging
-0.28903,1.03161,2.13514,1.07251,0.0840799,oscillating
-0.602326,1.25295,1.26463,1.46483,0.139264,oscillating
-1.21142,-0.669703,1.45104,1.36919,0.197347,oscillating
0.34363,3.15058,0.897588,1.18513,0.677233,oscillating
2.78985,2.80995,1.16593,1.23272,0.200565,diverging
-1.54718,1.29727,1.28291,0.822636,0.24229,oscillating
0.386834,-0.397986,1.19305,0.493454,0.475675,converging
-0.0752279,-2.76959,1.72876,1.51416,0.358857,oscillating
0.11162,3.34332,0.647119,1.10479,0.781439,oscillating
1.36896,-2.66959,1.25856,1.25845,0.103818,diverging
-1.70854,1.12013,0.71382,1.44474,0.237094,oscillating
0.439218,-0.595958,1.45179,1.02201,0.264395,converging
-0.586077,1.13028,0.680081,1.10801,0.402871,converging
2.04279,0.216938,1.62115,1.1395,0.309792,oscillating
0.169543,3.09288,0.805661,1.07786,0.296478,diverging
1.96165,3.01688,1.30844,0.960833,0.621238,diverging
0.132573,0.197095,0.968475,1.34216,0.263082,converging
1.06916,-3.88784,2.53195,0.830183,0.265661,diverging
0.554505,5.22405,0.687796,0.976769,0.123486,diverging
-2.39857,-1.05619,1.05514,1.3819,0.0367092,diverging
-0.174184,-1.50756,1.53184,1.22287,0.350115,converging
-0.367849,0.226828,1.56,1.3303,0.482161,converging
0.105721,-1.01221,2.00317,0.877131,0.351595,converging
-2.88835,2.433,1.80297,0.541338,0.201823,diverging
0.973012,1.42264,1.51034,1.12053,0.495258,converging
0.402565,5.23211,1.24339,0.567416,0.51751,diverging
-0.500593,0.928693,1.74599,1.32936,0.618592,converging
-0.213468,0.249702,2.21055,1.38396,0.652835,converging
1.50283,-0.132754,2.02281,0.798339,0.505154,converging
0.0139267,0.0904291,1.08357,0.91792,0.171692,converging
0.781767,0.0343136,0.711269,1.2474,0.0227815,oscillating
0.210452,-3.69318,1.60895,1.42713,0.55795,oscillating
1.04849,-1.82644,1.15093,0.67674,0.628903,converging
0.381795,1.82513,0.696126,1.47857,0.509235,oscillating
0.782233,1.39077,1.91632,1.25676,0.31746,oscillating
0.676123,0.00142814,2.28959,1.0181,0.317738,converging
-0.360716,-2.44254,0.922908,1.11522,0.373351,diverging
-0.250447,3.93439,1.58989,1.38211,0.360197,diverging
0.00695807,-0.336278,1.82666,1.13546,0.125863,converging
-0.248712,-1.93472,1.20545,0.770365,0.395689,oscillating
0.224667,-3.75469,1.48248,1.21885,0.409543,diverging
0.93415,-0.518347,1.3262,0.919548,0.0257061,oscillating
0.516555,1.64073,0.851122,1.08966,0.380282,oscillating
-0.463847,-7.23041,2.22613,0.984864,0.605925,diverging
-0.301805,0.299101,1.40724,1.44862,0.762532,converging
0.627875,-3.3868,0.717115,0.656684,0.435872,diverging
-0.83939,-2.94219,1.65353,0.544362,0.255143,diverging
-0.346504,-0.366812,1.81721,0.817883,0.19891,converging
-0.713815,1.50892,2.47867,0.671115,0.364179,converging
0.436805,-5.979,1.46701,0.768306,0.0961957,diverging
-1.94478,3.56841,1.44819,1.18646,0.593361,oscillating
-0.516227,2.24649,1.28057,1.33379,0.299053,oscillating
-0.587983,-7.65485,1.0142,1.26963,0.121891,diverging
0.254756,-3.50461,1.73293,1.33658,0.322061,diverging
0.105409,-2.63036,1.39398,1.66234,0.782664,converging
-1.54501,-2.21856,1.23741,0.723228,0.35362,diverging
-1.01264,3.08659,1.47993,1.01442,0.590425,oscillating
-0.784645,4.67864,1.10894,0.990764,0.0775442,diverging
1.17844,0.144768,2.23318,0.793695,0.307203,converging
0.800053,1.61354,1.41968,0.83131,0.454793,oscillating
0.0941456,-0.0534239,1.29146,0.71926,0.227261,converging
-0.265967,-1.22386,1.34658,1.00877,0.47203,converging
0.138551,-2.53799,1.9103,1.19356,0.307876,oscillating
-1.543,0.230737,1.68328,0.796996,0.171606,oscillating
-1.18442,1.431,1.53605,0.631221,0.755782,converging
0.191037,-0.0167919,1.17807,0.716202,0.3594,converging
1.57982,4.42622,1.61313,1.45154,0.392927,diverging
0.564415,2.66285,1.27243,0.803339,0.0419123,diverging
1.05924,-2.13711,1.05299,0.437248,0.51886,oscillating
3.13419,-1.15679,1.70965,0.973775,0.130936,oscillating
-3.26355,0.724142,1.63119,1.28092,0.182624,oscillating
0.694728,-0.578994,1.42278,0.908093,0.22959,converging
-0.787928,1.6476,0.858607,0.92267,0.262372,oscillating
0.547703,0.134192,1.8121,0.824008,0.242228,converging
-0.837814,5.49464,1.4829,1.11347,0.17775,diverging
0.501585,-1.39801,1.61738,1.02487,0.169851,oscillating
-1.00656,-0.375544,1.75389,1.49084,0.44226,converging
-0.194244,-1.46554,0.791523,0.737066,0.347377,oscillating
0.117341,1.59174,1.17768,1.00267,0.175052,oscillating
1.52528,-3.80506,1.50006,0.787512,0.540003,oscillating
-1.55617,0.744926,1.0992,1.09434,0.367893,converging
0.962917,-1.39859,0.598125,1.14076,0.236772,oscillating
-0.489983,0.984323,1.16473,1.41186,0.0250866,oscillating
0.646032,3.39707,2.72786,1.2247,0.37237,diverging
0.715861,2.26829,1.93568,0.858228,0.464479,oscillating
-0.0844026,2.77998,2.16744,1.30454,0.0313268,diverging
1.0905,-2.99676,2.59244,0.493767,0.550131,oscillating
-0.776202,-3.41076,2.09673,0.389421,0.371986,diverging
0.088968,-0.930447,2.20587,0.610619,0.189114,converging
0.00814685,-1.34258,1.07303,1.19791,0.213386,oscillating
0.194399,0.88039,1.85137,1.18476,0.406115,converging
-0.342599,2.54606,0.765617,1.25409,0.100186,diverging
-0.858323,-0.99655,1.52529,1.47507,0.591016,converging
-0.521248,-1.38816,0.576727,0.588174,0.305149,oscillating
0.0929027,-1.5341,2.03113,1.52437,0.74929,converging
1.28423,-0.453906,1.22154,0.979258,0.216325,oscillating
0.339453,1.78486,1.75196,1.43534,0.0607851,oscillating
0.63543,1.38223,0.713901,0.594289,0.300948,oscillating
-0.292664,5.8408,1.39952,1.3143,0.190663,diverging
0.139292,3.08327,1.64654,1.22023,0.370157,diverging
-0.0666873,2.62237,1.92233,0.579603,0.487821,oscillating
0.276957,-2.129,1.54253,0.994509,0.310311,oscillating
-0.0522551,0.841041,1.24698,1.06625,0.0583314,oscillating
0.084353,-4.97487,1.72104,0.4765,0.0677636,diverging
-1.54677,1.0502,1.1674,0.700949,0.513037,converging
-1.25819,-2.895,1.44785,1.19597,0.804599,oscillating
0.145091,0.101929,2.0517,0.794163,0.104791,converging
2.29528,-5.33548,2.32203,0.848359,0.228296,diverging
-1.6607,-1.43337,1.52997,0.464257,0.589747,oscillating
0.422024,0.594936,1.69717,0.470185,0.356183,converging
1.83509,1.42461,1.58516,1.32073,0.609623,oscillating
-0.879148,-3.50964,1.54519,1.35057,0.316169,diverging
-0.629725,0.348183,1.68015,0.94681,0.567459,converging
-1.15146,-5.92038,1.19581,0.895766,0.213148,diverging
0.0317912,-0.388154,1.85007,1.5968,0.0265105,converging
-1.24782,-3.1678,1.63026,1.11959,0.110528,diverging
-1.42684,4.00361,0.714306,0.71455,0.479241,diverging
1.24732,-1.05043,1.05794,0.582533,0.234567,oscillating
0.224853,-4.65143,1.06331,0.604008,0.204654,diverging
-1.53987,-4.57389,1.63707,1.0598,0.560348,diverging
0.468489,1.13635,0.989069,0.968088,0.0544543,oscillating
-1.34025,-2.25706,1.65452,1.29664,0.181607,diverging
-1.2567,2.08861,2.08131,1.17965,0.912742,converging
0.520273,-1.51938,1.70357,1.23719,0.491017,converging
-0.485746,1.51051,1.51825,1.95373,0.390802,converging
2.07791,0.413227,1.24849,1.15125,0.547719,converging
-0.257237,1.86755,1.44639,1.19896,0.204091,oscillating
1.0268,-3.57299,1.48391,1.7969,0.412449,diverging
-0.0666613,-1.61563,1.4417,0.764196,0.1889,oscillating
1.03542,2.27843,2.33482,0.895306,0.449318,oscillating
-0.160654,-1.9061,1.5243,1.12243,0.350741,converging
-0.775416,0.224693,2.32139,1.22479,0.221624,converging
-0.769457,-0.741823,1.80357,1.32278,0.385601,converging
2.20175,2.67716,2.17581,0.963858,0.68113,diverging
0.0378516,-1.92166,1.13412,1.32881,0.633832,converging
0.302105,1.66013,1.58045,0.839067,0.459449,converging
-0.703446,-1.59322,1.94912,1.03152,0.0951352,oscillating
1.25197,-2.31488,0.662884,1.14229,0.443537,oscillating
-0.591894,0.0970755,1.24801,1.04323,0.078896,oscillating
0.651329,-0.492974,1.71565,1.04021,0.199421,converging
-0.423266,3.76619,1.79609,1.4116,0.290258,diverging
1.12805,-0.300387,1.12666,1.03006,0.370554,converging
-1.66974,2.74151,1.58512,0.687143,0.440596,oscillating
-1.16731,1.12443,0.870591,0.639072,0.569407,converging
-0.884328,0.367933,1.10816,1.03483,0.673676,converging
-0.0513175,0.425437,0.901226,1.08496,0.224791,converging
-1.04156,-0.852035,1.6264,0.661537,0.605775,converging
0.591282,1.62338,1.0197,0.936038,0.384028,oscillating
-0.253237,-0.729279,1.64265,0.701742,0.267376,converging
0.432258,-1.96305,1.41837,0.904084,0.445836,converging
0.963529,4.74186,1.20635,0.839475,0.291707,diverging
-1.29879,-2.56857,0.942614,0.820227,0.432835,diverging
-0.758151,7.16177,1.06419,0.950971,0.298818,diverging
-0.24836,1.60331,1.04929,1.2513,0.338215,oscillating
-1.33819,1.97969,1.74009,1.20907,0.266491,oscillating
0.273592,0.721325,1.20302,1.29694,0.0876227,oscillating
0.780725,-2.53635,1.36035,1.43368,0.755213,converging
-0.515341,-0.402626,1.2882,0.878822,0.134872,oscillating
-1.7944,-1.83862,1.12637,1.05484,0.678719,oscillating
-0.0342947,3.00124,0.649302,0.982332,0.228677,diverging
0.956847,-1.6438,1.8919,0.571616,0.400147,converging
-0.678314,-4.20217,1.2298,1.13414,0.105579,diverging
0.908456,-1.10444,1.3178,1.3564,0.329431,converging
-0.30641,-2.77742,1.78791,1.18961,0.172066,diverging
-1.74809,4.52421,1.63223,0.782448,0.0275271,diverging
0.124651,-7.6764,1.48576,1.50714,0.431322,diverging
0.881133,1.12498,1.36292,1.00272,0.59279,converging
0.231947,-3.44783,0.598009,0.970428,0.47913,diverging
-1.25023,-3.77687,1.185,0.816638,0.201378,diverging
-2.10959,6.34877,2.17105,1.03267,0.425994,diverging
0.333832,1.08583,2.24618,0.955008,0.288211,converging
-0.80899,0.380655,1.7644,1.0371,0.351301,converging
0.503063,-0.448103,1.07412,1.22713,0.655568,converging
0.785411,1.89305,0.820525,0.696069,0.45336,diverging
0.183539,-2.55306,1.9497,1.22993,0.585903,converging
-0.156637,0.857591,1.99269,1.4708,0.325327,converging
0.257004,0.550953,1.27567,0.972808,0.279436,converging
-0.484169,-2.3763,2.29962,0.770604,0.118786,diverging
-0.0808202,-2.48606,1.2478,0.93617,0.0479706,diverging
-1.04832,-1.52042,1.74823,0.592338,0.390241,oscillating
-0.210088,2.55659,2.22788,1.05106,0.188462,oscillating
-0.0100097,-1.82497,2.08624,1.37597,0.164491,oscillating
0.203942,0.358971,1.13488,0.890843,0.422004,converging
-0.441431,-1.27679,1.48753,1.14387,0.15621,oscillating
0.920789,-1.68667,1.45372,1.32866,0.00551806,diverging
2.30963,0.85439,2.18305,0.891578,0.238937,oscillating
0.0836101,-0.59255,2.16804,0.925333,0.215651,converging
-0.558863,0.813397,1.85,0.987794,0.318978,converging
-1.61316,-4.09562,1.73151,1.03844,0.401922,diverging
-0.201698,-1.3354,2.38657,1.28032,0.290294,converging
-0.595222,-0.965488,1.83132,0.987081,0.239901,converging
1.08884,-3.48065,1.65435,1.14327,0.185193,diverging
-1.80174,-4.36208,1.94423,0.710051,0.221874,diverging
-0.0700156,1.26299,1.48588,1.35843,0.269713,oscillating
0.409373,-2.9128,1.96179,0.700191,0.632207,oscillating
0.259822,-1.41357,1.62802,1.07035,0.285761,converging
0.506486,2.68617,1.418,0.94582,0.191578,diverging
1.34714,-1.89089,1.89983,0.806449,0.540349,converging
-0.798814,0.820794,1.43175,0.928489,0.205279,oscillating
-0.213064,1.08523,0.819309,0.795144,0.289897,converging
1.25113,-1.43802,1.69949,0.890284,0.185523,oscillating
1.04143,0.798319,1.84129,0.681684,0.856417,converging
1.36825,1.70471,1.52327,1.38246,0.71923,oscillating
-0.28098,-3.93072,1.08109,0.89808,0.295543,diverging
-0.837587,1.93874,0.928537,1.30697,0.325874,oscillating
-1.24378,1.11313,1.27652,1.46219,0.536457,converging
-0.825183,6.32449,2.45043,1.35809,0.782835,diverging
0.645225,-0.183445,1.6285,1.06196,0.12732,oscillating
-0.34779,0.938117,1.1631,1.2669,0.376074,converging
-0.673868,2.30233,1.27162,1.23635,0.642373,converging
